session_duration	wild_mouse_duration	pct_scroll_move	screen_width	product_ean	pct_doubleclick	browser_name	user_id	pct_mouse_click	pct_mouse_move	pct_wild_mouse	pct_click_product_info	mouse_move_total_rel_distance	scroll_move_total_rel_distance	page_activity_duration	session_start	session_id	screen_height	pct_input	pct_scrandom	pct_rage_click	ack	pct_scroll_move_duration	pct_click	total_load_time
233.44526	8.76241	44.43914	1280	9510882903760	12.86955	chrome	1312	10.14303	12.81256	28.58446	50.55943	12.99102	6.64449	11.26196	2023-04-26 13:30:13	822324	768	0.64693	47.24129	63.75702	1.00000	13.12630	10.93989	0.32681
160.51167	8.33080	47.56007	higher	1156493846270	11.03575	chrome	119	9.38201	10.39558	36.63913	57.65917	10.06685	9.70892	9.95761	2023-04-05 00:21:40	250570	lower	0.37709	36.89648	53.80161	0.00000	9.28781	10.07640	6.80094
77.16045	9.69103	31.97424	lower	3024886130580	7.61239	edge	689	8.54824	9.63176	26.17436	62.68732	6.82612	8.07364	12.31394	2020-12-11 18:49:06	942539	800	1.50443	42.98780	50.23946	0.00000	9.36244	11.50396	2.73553
78.65812	11.90270	5.49897	1920	4845500310176	10.83300	firefox	1836	9.77018	11.90213	45.46844	81.85736	9.29672	6.04025	5.99745	2019-12-12 23:21:24	684347	600	13.89289	54.24915	56.16071	0.00000	7.54610	4.91224	4.57537
115.52987	9.03517	62.48756	1280	3578031471672	12.27285	edge	2032	8.89552	14.55944	39.14956	63.62865	11.05173	6.76317	11.42771	2020-12-01 18:48:44	1262843	1080	0.90529	17.97580	61.53903	1.00000	11.29990	11.38960	2.47420
162.42150	10.83585	31.19945	lower	0858502415170	9.49832	chrome	1136	11.48758	9.55566	42.65862	55.15061	8.36688	5.80357	11.86759	2021-10-29 01:25:58	1032832	768	4.82070	31.39519	66.93125	0.00000	14.50268	11.65402	6.36075
132.05627	8.72787	37.93564	1366	7124144505542	10.00057	mobile	1779	9.31225	12.34326	54.36562	57.59648	9.75237	7.37802	12.69372	2020-02-17 15:55:44	1046846	higher	0.61076	47.07017	50.48757	1.00000	11.77734	12.37964	2.40210
183.01549	9.88628	47.91947	1024	0633157680209	12.85331	chrome	784	9.44004	11.84627	22.28857	36.90811	14.23825	6.41095	6.35594	2019-02-12 04:17:17	1278228	1080	1.81440	28.60668	50.42022	1.00000	11.14656	5.33800	11.76627
204.43916	7.92707	52.87731	1280	3332105246708	10.73026	edge	506	9.40181	9.80513	57.89444	41.72325	10.47731	8.68668	12.37791	2021-12-31 19:26:15	661964	lower	0.21450	48.93734	57.94957	1.00000	10.08364	11.64372	1.20174
205.37208	9.33784	49.99194	1024	7550726471484	10.25127	edge	1242	11.93590	12.59071	35.73730	55.04946	13.85243	8.38075	6.31183	2023-05-24 07:42:35	1045507	768	1.14126	29.33256	16.11835	1.00000	8.79829	5.04445	3.02295
156.51853	10.06749	33.30123	1920	8029380702108	7.57385	firefox	1644	11.56282	13.05929	62.92528	46.45747	7.03828	7.79727	10.51626	2021-01-22 02:20:33	1011091	1080	2.27334	29.87815	65.95707	0.00000	11.55040	11.04045	3.50064
175.64478	9.71502	39.37045	1366	8642498950096	15.33144	opera	2300	9.27897	11.48811	45.04719	34.94327	15.17194	5.49307	10.89029	2021-06-18 04:54:06	1244976	800	1.51793	21.42645	43.50622	1.00000	13.83861	9.96799	0.68563
66.00014	9.76097	53.21890	1366	8197036849214	11.83045	chrome	1442	11.32372	9.36703	54.89634	46.86882	10.40193	6.58459	9.31990	2021-02-26 12:41:18	66473	800	1.63126	34.77744	53.28132	1.00000	7.78668	7.54295	7.97788
121.28015	11.47351	61.47909	lower	9609463931381	10.80526	edge	1045	8.21056	11.04232	75.59797	51.32687	10.22687	9.06226	11.25798	2018-10-25 13:37:19	435054	600	8.98966	42.95836	33.63261	1.00000	10.07190	11.16423	1.94098
148.54624	9.79316	43.44591	1024	0496655332526	12.91382	mobile	2382	10.54460	11.37998	67.29001	25.90536	13.31560	8.81161	9.87758	2018-10-14 20:35:11	951354	600	1.59431	66.71686	50.02632	1.00000	11.47325		2.78885
104.30657	7.38237	67.22533	1024	7280033168622	7.25850	other	564	12.01877	12.90282	51.52425	67.38921	7.97186	9.94437	9.78826	2021-02-19 19:46:13	780212	600	0.12864	53.27502	41.74530	0.00000	10.12951	10.49845	2.58422
188.58720	11.25369	36.18508	1366	0514846752493	10.58548	firefox	299	10.63120	9.23184	67.61666	24.71792	8.39413	9.06775	8.62012	2020-06-18 08:43:30	359321	800	7.26086	49.45979	23.42843	0.00000	8.85209	8.73606	2.35204
115.23494	10.62037	66.49870	1366	3338582880299	12.12378	chrome	762	8.41045	12.12031	45.79729	61.32899	9.34157	8.20972	8.52927	2023-08-02 21:58:09	1063201	1080	3.91609	49.43755	22.96085	1.00000	7.06221	8.29718	0.63045
96.53964	11.46774	48.26317	1366	4735979962191	6.58318	edge	732	9.87811	12.72836	45.29542	54.81322	6.95055	8.75011	7.53790	2022-07-26 15:19:35	1034239	1024	9.04924	60.43454	74.02136	0.00000	12.65093	8.94292	0.97279
104.51408	8.15529	50.22441	1280	9776092851943	8.64510	safari	2050	11.23147	10.29384	57.00667	41.10049	10.82122	10.19615	12.09429	2022-07-12 16:03:37	78034	1024	0.33311	55.29836	64.94401	1.00000	9.92347	11.46005	1.39096
256.16905	9.58089	43.44131	1366	0340879520477	11.48651	safari	164	10.42589	13.03547	31.86792	59.24037	5.43536	10.01985	8.50772	2018-12-26 10:11:34	1397464	1080	1.38924	54.09620	39.31576	0.00000	8.68793	10.95142	0.95259
168.62548	9.49297	29.98238	1280	2561817736189	9.76532	safari	574	9.12175	11.22490	48.61060	58.35778	13.78678	8.93339	6.03059	2022-08-18 19:03:10	828006	1080	1.26517	40.64141	78.26755	1.00000	5.84587	3.77014	5.21315
159.44613	9.12062	31.32172	1024	2667156956483	10.90477	firefox	2412	9.12249	11.15803	46.93592	51.71918	11.01554	7.04781	8.43327	2020-04-20 20:11:22	853833	1024	0.81710	50.10526	54.43349	1.00000	7.94186	6.90307	3.44126
91.03273	11.57747	32.95011	1024	5927212006918	11.08996	edge	1254	10.58571	12.82786	65.44296	45.19219	10.83156	9.38876	11.64927	2019-10-18 18:36:42	1116207	800	10.12973	41.64015	55.69282	0.00000	10.87115	12.09095	2.72175
229.50784	8.72359	56.19092	higher	2231117127917	13.16573	edge	128	10.41050	10.66988	44.98969	33.00716	13.18250	8.07595	10.79317	2020-06-12 07:46:11	283546	1080	0.61589	38.54107	40.85077	1.00000	11.33812	10.23947	9.53633
173.65025	8.91412	46.57163	higher	4829165928839	9.08029	edge	875	8.76736	11.40219	43.30816	38.66958	9.12393	8.60057	12.99374	2019-03-04 03:52:11	1166224	1024	0.70902	64.64878	53.38818	1.00000	9.87187	12.40103	5.81667
33.96685	10.76395	54.46022	800	2881563909089	7.27335	mobile	275	8.29747	12.76482	75.89905	54.78713	6.78933	6.84932	12.72393	2022-01-12 04:06:49	413385	lower	4.43282	38.07451	42.42387	0.00000	10.13170	12.03988	0.03719
87.38005	8.92144	39.01069	1024	0076175480251	10.80051	chrome	871	9.02579	12.17565	45.72967	59.40651	9.93163	8.97932	10.82505	2023-05-07 02:28:17	1012982	768	0.64690	44.33575	33.34510	1.00000	10.48166	11.18400	2.24592
143.81983	10.29829	39.46599	higher	3146816265497	12.47875	edge	753	11.56358	10.82911	46.34762	47.60903	11.53148	8.94063	10.67147	2023-07-09 00:08:05	149026	768	2.85584	39.08974	44.55185	1.00000	9.60455	10.39681	8.08999
169.06164	10.46229	40.14626	1366	2374998771067	9.21390	chrome	2189	7.96267	9.12613	51.52173	40.19269	8.36114	7.59904	13.89092	2020-04-06 12:05:29	484013	600	3.30483	28.35990	38.42644	0.00000	11.24287	13.04762	1.65276
116.49847	9.67095	41.81072	1920	0765201611959	12.57542	edge	453	7.90680	11.64177	26.73600	58.76847	10.38055	8.54085	10.63088	2019-05-22 08:32:15	1272291	800	1.42970	33.43663	42.14609	1.00000	9.51649	10.72036	1.77093
188.84850	9.03773	32.66729	1366	6226183332590	7.99671	chrome	193	9.92487	9.79730	40.56806	43.23862	8.75919	7.02269	11.57226	2018-11-10 04:13:16	1133126	800	0.78949	33.67408	32.04990	0.00000	13.85939	11.26620	0.63059
212.88577	9.35333	45.31536	1366	2487968189356	11.05147	firefox	237	10.95535	9.05787	58.78146	48.47142	11.89732	6.73726	8.80763	2022-04-10 02:55:12	1069402	600	1.11267	52.10938	40.80612	1.00000	7.74772	6.38344	6.86154
144.35938	10.17172	55.53967	lower	9635355987433	10.59348	firefox	428	10.51520	12.83983	69.18870	58.01040	13.39117	8.85441	7.53320	2021-07-26 21:32:34	770636	768	2.49259	56.66212	39.69538	1.00000	9.10757	6.70939	3.09276
125.92446	11.41938	70.23950	1366	0346449340179	7.88505	mobile	2196	8.61399	9.32013	32.65998	54.03010	7.92067	5.94117	14.36092	2021-10-09 22:55:47	870383	800	8.55081	45.57526	23.85131	0.00000	12.59606	12.97793	4.28956
223.92395	8.88201	58.94083	1024	9209599602911	11.51482	chrome	199	10.72092	11.32330	29.49807	50.05134	11.57823	7.85850	8.34260	2022-02-20 22:21:15	354997	1080	0.58648	42.30152	25.28662	0.00000	8.81056	7.45764	3.25453
170.83858	9.80505	60.56913	800	6854973588775	10.47060	mobile	1381	10.32368	11.01802	33.72303	66.46740	11.02287	9.26597	8.08003	2020-02-14 04:01:38	353121	600	1.76288	46.00026	50.79773	1.00000	5.87206	6.80528	1.07045
117.90036	9.93035	37.16846	1280	7537173645637	12.89632	edge	2461	11.55257	11.18080	37.07170	58.18013	11.96660	7.74280	10.88034	2019-11-19 11:49:37	125980	1080	1.98129	60.89201	64.35158	1.00000	11.89479	10.78090	3.44871
186.09986	9.47336	35.09257	1280	9922349253071	10.87543	chrome	2132	9.49471	11.81795	39.85758	55.80878	7.91693	8.02035	8.16589	2020-02-10 23:09:21	1495434	lower	1.29459	37.15290	55.09720	0.00000	7.95928	8.29180	3.59995
169.89871	7.42844	38.72987	1366	9010283316300	10.79703	edge	1768	9.48632	10.91047	26.40460	27.54474	13.73851	6.39990	6.52468	2019-09-15 22:21:02	1495913	800	0.17443	43.56284	46.53036	1.00000	7.87682	3.92212	6.16936
147.50617	9.14899	50.68965	1280	3966125257187	11.38199	opera	987	7.70135	11.20197	44.43345	46.36294	12.03509	8.03185	11.56535	2023-05-21 22:18:51	670811	1080	0.84315	46.63425	47.82558	1.00000	12.64334	11.33252	6.07014
114.98890	10.19397	42.38958	1920	1120226982559	11.18303	edge	592	9.12801	11.60920	30.07605	33.40872	10.84948	8.68880	9.08886	2022-11-15 03:16:17	1033854	600	2.46184	33.29146	34.86849	1.00000	8.21386	8.50972	5.64104
260.89460	10.78426	66.73925	800	4465369283604	12.00208	chrome	1691	10.20105	12.70772	30.47092	44.90079	10.81940	9.08148	9.25145	2023-01-04 06:54:00	1492766	800	4.54987	50.46190	43.86660	0.00000	9.20344	9.55973	4.14918
116.25466	12.47937	54.81073	1280	2225663121833	9.84623	edge	877	9.99307	10.80999	60.38221	53.72378	5.18968	8.62228	8.50163	2023-01-30 13:46:35	403091	1080	24.77992	30.57623	46.83281	0.00000	7.48358	9.19608	1.58730
35.04547	11.64305	48.75513	1366	6963233014166	8.24729	chrome	1051	7.73003	11.79358	57.42851	65.25679	6.76463	7.52649	13.25513	2019-08-20 23:26:28	1399547	1080	10.76155	10.06989	53.09917	0.00000	8.80942	12.47543	3.50294
88.45042	10.74287	52.44061	1280	3602117242860	12.27899	mobile	31	9.98915	11.11362	53.66497	49.07858	12.14101	8.20046	7.76087	2022-06-17 23:07:03	13760	higher	4.31588	32.62670	25.78884	1.00000	7.40613	6.62948	1.57383
138.37511	6.38262	76.99058	lower	5394471247909	12.46203	edge	37	10.73550	10.99299	45.37489	75.34997	11.92353	6.83908	8.19718	2019-02-06 13:20:29	507808	768	0.10671	37.27353	51.96531	1.00000	9.15790	7.04657	2.87829
200.35363	9.39853	31.34671	1280	6735267122663	9.89558	edge	983	10.33646	11.70520	47.07965	48.31468	9.86134	8.05247	13.14641	2022-02-16 12:51:29	1016418	768	1.09215	40.93007	63.34135	1.00000	9.40660	12.15107	0.71397
161.21655	11.13252	59.17748	1920	3802656390125	12.70587	other	20	8.45809	12.57505	51.47886	59.27847	10.64989	8.29592	8.37917	2022-09-06 00:39:39	631901	768	6.45356	35.23572	36.66804	1.00000	9.61293	8.79168	3.57319
125.01184	8.59927	33.07340	1920	1519501355858	12.39576	firefox	908	7.91834	12.26537	54.41886	37.87618	10.95036	8.23176	8.19586	2023-02-04 19:51:03	523269	1080	0.48681	39.95618	61.98094	1.00000	7.13221	7.58248	14.29210
132.58296	8.44084	40.48763	1920	7007726932779	11.76103	chrome	478	9.49935	14.03593	51.47246	72.61970	10.94077	8.24593	9.39307	2021-09-05 05:45:23	762184	higher	0.47505	52.26766	32.88087	1.00000	13.01300	10.64162	1.57256
69.20590	8.98524	47.19543	1920	4584566949899	12.35569	chrome	1093	7.86762	10.22591	39.03768	37.98573	10.19203	6.51795	9.19956	2022-11-30 04:52:56	291752	800	0.84186	76.51697	21.61085	1.00000	5.81643	7.14975	3.65985
158.86814	9.34867	65.06251	1024	9379584134656	11.65677	chrome	1992	9.90828	9.60010	48.91614	73.86417	11.99732	6.06977	7.62324	2020-11-18 16:00:28	419841	600	1.12597	26.46062	45.33571	1.00000	6.15600	4.77022	4.50583
264.12134	9.15307	53.87849	lower	1802722838379	16.18141	firefox	282	9.41590	13.91533	58.40220	43.31171	9.18402	9.22522	11.04365	2019-03-26 17:47:08	173957	800	0.85495	66.58152	61.03769	0.00000	8.36402	12.77614	3.27417
84.03212	10.69368	56.41027	800	5317158573009	10.59921	mobile	254	10.29338	12.26531	41.19656	51.88351	11.49986	8.27040	11.87187	2022-02-09 21:00:12	230968	800	4.09488	61.18300	31.81749	1.00000	11.63224	11.56177	1.11795
302.36981	10.53015	54.37631	1280	2104234356006	10.62225	mobile	1104	9.45961	11.49341	39.13298	33.11380	11.89196	9.08342	8.06518	2021-12-02 02:54:17	842506	lower	3.51047	52.45670	52.36946	1.00000	10.02580	7.84492	4.34163
180.60864	9.53611	47.09189	lower	6632786623407	8.25565	chrome	1164	9.40703	13.53160	63.85108	60.54027	8.80665	9.42510	10.98892	2018-10-03 07:54:52	1429319	600	1.23042	41.81184	39.05921	0.00000	11.79545	11.91643	2.92317
246.45937	10.16472	48.39663	1920	3648193821803	12.27854	firefox	47	8.21896	10.59660	29.26404	34.45233	7.51618	7.35685	10.04941	2019-11-06 11:18:20	323849	1024	2.42312	46.27678	50.75472	1.00000	6.78556	9.53962	2.70045
123.94040	8.43191	41.34664	lower	2347379591035	9.73755	mobile	2446	8.83521	11.50157	71.51230	84.10461	6.67681	7.93086	7.96667	2019-07-16 09:51:00	1460490	1080	0.55999	45.65348	67.39766	0.00000	7.45106	7.99389	8.99654
188.02396	8.84038	55.02979	800	9797487883196	9.11852	safari	1688	10.20809	11.14510	35.06040	43.48915	7.62000	8.12304	7.72738	2020-02-13 16:27:55	1358882	800	0.74230	39.29767	39.58420	0.00000	7.95409	7.48295	1.86188
131.67905	10.02573	41.38384	1024	6732577531406	10.42475	mobile	1691	8.29653	10.59689	44.11634	60.78813	4.76494	8.59016	8.15605	2022-08-16 10:33:08	973033	higher	2.07695	57.11937	49.27195	0.00000	7.49819	9.14259	6.64170
281.46283	9.39039	45.65790	800	1262480649295	11.70025	safari	476	8.54159	11.22423	16.29687	40.73729	11.30604	7.24235	9.03956	2023-04-15 03:46:55	943048	1024	1.15458	25.79099	45.52164	1.00000	9.83504	8.23187	1.62531
194.00462	11.45669	45.88778	1024	9358644220195	10.64886	firefox	2013	7.54338	10.59306	52.09075	67.52287	9.18213	8.26735	13.33371	2023-02-12 09:39:54	1017901	1080	8.97714	41.54131	40.79443	0.00000	9.18878	12.56970	4.85085
117.67510	8.05735	30.63069	1920	5788640411619	10.93870	other	2429	9.45458	9.17730	41.65019	73.26535	10.98274	10.52054	11.00214	2022-04-23 04:49:36	305794	600	0.37108	36.48244	52.26173	1.00000	8.08933	10.41381	3.77311
106.87524	10.99820	70.05286	lower	6741915127843	12.74732	mobile	1096	9.12989	9.92325	28.60574	35.59118	12.53587	8.03139	11.09494	2019-12-01 08:38:23	1140848	1080	5.64368	64.96674	44.69017	0.00000	11.97302	10.66166	5.76859
159.75348	9.22050	43.78122	1366	4146801195845	10.84285	chrome	871	8.63158	10.81689	43.13433	36.63105	10.37525	9.68511	10.66986	2019-01-09 18:03:26	526184	768	0.99022	27.31383	31.02715	1.00000	10.59544	11.01712	3.22459
123.12782	11.74009	34.88278	lower	4422273914932	13.82458	chrome	1631	8.16835	11.21665	43.17925	36.24843	6.21739	12.42898	10.40235	2022-05-04 00:40:03	327646	1080	11.89633	51.12748	39.81704	0.00000	10.46247	14.25191	3.95198
124.18722	10.10436	49.62830	1024	0267355952167	11.52439	opera	639	9.34198	10.22476	40.32418	56.47109	11.75565	7.41774	9.17423	2018-09-28 18:59:11	1168874	800	2.34516	49.55332	55.19717	0.00000	8.21406	7.53727	8.51598
273.71412	10.58079	74.71956	1024	7145526328825	9.30762	chrome	1949	10.67303	12.99538	44.47987	52.83497	10.60624	9.56424	10.94234	2021-02-22 15:17:55	740798	1080	3.80343	46.28212	34.89465	1.00000	11.74608	11.47918	1.83767
110.24740	9.89819	63.93042	lower	5984454174126	11.75327	edge	1287	8.69401	10.45742	48.45753	29.49330	11.52132	7.20884	7.48103	2023-05-21 03:58:35	930290	1080	1.91976	38.85398	56.10707	1.00000	4.36316	4.93881	3.35295
81.17803	10.30507	38.71059	1280	2984870058737	11.83597	chrome	2075	10.56282	14.09087	43.45478	52.86399	12.54528	6.87583	10.76502	2020-08-23 11:25:22	1220617	1080	2.82727	57.68012	78.74553	1.00000	14.39202	11.12812	4.33733
184.00550	9.18254	45.86481	1366	7894515810680	13.97586	safari	742	9.16073	9.81006	47.57382	52.74133	11.99439	8.04984	9.95410	2022-02-26 07:59:53	477295	lower	0.94562	31.61704	41.02329	1.00000	12.16803	10.22221	4.91024
97.68325	8.98093	38.10050	1280	9011850885700	9.40351	chrome	1364	9.74548	11.90950	53.05018	73.46108	7.42314	7.12670	10.79701	2019-08-03 00:05:25	523385	1024	0.75078	34.41037	49.61216	0.00000	10.38528	10.74710	9.47650
107.03346	10.20188	30.61273	1920	2935131340818	11.78033	mobile	1103	10.09911	11.43868	36.48460	53.52759	11.10983	8.47958	8.05796	2019-05-18 18:50:07	209176	768	2.53204	48.83864	32.22457	1.00000	7.19064	7.23035	13.25123
157.42761	9.64603	56.39769	1366	8767956126476	5.14492	other	561	10.38313	12.63289	44.51017	42.91205	5.96076	7.11621	10.47373	2022-07-25 18:22:42	739679	lower	1.49369	55.44709	37.54169	0.00000	11.62737	10.38741	5.58173
157.43542	10.97025	44.70905	1366	1226950641028	11.02802	chrome	867	9.87244	9.49829	29.82582	48.76372	8.86956	7.65732	8.01724	2023-01-12 12:38:32	1429383	higher	5.58255	41.13746	44.80955	0.00000	8.10798	7.33940	12.38955
66.40996	8.20359	32.46288	1366	8846791089556	10.24724	edge	156	10.15402	14.05996	62.90482	51.73839	9.00012	7.62226	6.25278	2021-10-04 01:40:42	464839	600	0.33153	33.12520	43.44339	0.00000	8.43889	6.46943	3.12055
113.06347	11.32983	19.72585	1280	2760863120595	7.75910	mobile	1619	12.05974	12.43550	43.27383	41.00847	9.52007	11.39357	8.96326	2019-04-27 12:17:08	431302	768	7.95798	41.70908	69.67197	0.00000	10.54730	10.07966	2.00913
102.85458	9.54940	54.22336	1280	7092291484013	8.84019	opera	1151	10.25394	10.06381	54.50391	43.78452	8.32103	8.58866	9.81680	2018-11-14 23:33:33	1308556	800	1.25722	67.66767	37.13654	0.00000	13.29893	10.68646	4.24188
122.49339	9.75081	69.10983	higher	9723741500011	11.96846	chrome	1628	11.35669	11.36253	39.46682	27.88108	11.15130	8.14858	11.58339	2019-09-08 13:11:02	1393969	lower	1.60378	48.23525	72.84216	1.00000	10.76108	11.29179	0.59799
139.16397	11.01622	43.52781	1366	8016670582885	8.60047	chrome	644	9.63014	11.17205	73.08766	14.06997	13.60253	9.77114	7.43987	2020-08-07 08:01:25	274732	600	5.73162	66.06107	38.24252	1.00000	8.58390	5.98980	2.36619
195.82983	9.29288	26.22174	1366	3239775135076	10.50840	safari	751	10.40353	10.90693	52.82159	44.86436	7.08447	9.06246	9.25331	2021-08-22 04:31:56	1269771	768	1.07836	45.88867	25.99681	0.00000	8.08628	9.77508	5.46529
184.93397	10.38298	40.36638	lower	0232924216650	10.16525	chrome	904	10.38662	11.72931	45.06037	38.23091	11.30384	9.00566	8.84589	2022-05-02 00:55:56	918180	768	3.07206	64.26070	37.69039	1.00000	9.10541	8.32538	1.11015
244.82029	9.42439	44.03448	1024	8353285486741	11.18101	edge	1583	9.35754	11.53087	48.63916	33.92589	8.99700	10.91619	10.93278	2023-09-01 17:42:32	1116662	768	1.17170	47.60839	47.06039	0.00000	9.58393	12.17240	6.38214
167.59607	9.64583	64.31948	1280	0969239075060	9.49484	chrome	1498	9.60311	10.22917	57.14215	37.31801	11.52873	5.54160	6.03891	2019-07-29 06:06:55	208191	768	1.36935	47.69262	31.23304	0.00000	7.65128	3.34235	7.19767
214.57993	9.26406	60.18845	lower	9339317539332	10.80790	safari	265	10.22658	12.81352	70.38725	32.52231	10.97496	8.95332	10.25276	2022-04-06 16:36:51	734728	600	0.97614	40.60669	52.91136	1.00000	11.59504	10.78370	2.83593
141.32385	10.68593	49.28318	1024	8050229676175	12.81341	chrome	2051	10.15838	12.08098	46.37305	57.81315	3.82966	9.37066	8.74920	2021-03-06 22:45:18	845963	800	4.08554	75.64869	70.84545	0.00000	7.69745	11.27850	3.81936
189.13787	7.52216	44.01755	1366	1222538493928	5.64426	chrome	1290	9.91694	10.91615	68.39662	57.76976	7.46942	7.02318	9.82299	2019-01-30 02:04:04	1483147	800	0.25263	55.23208	62.63690	0.00000	15.15369	10.19168	1.47837
133.62119	10.16610	46.89643	1366	7349752753639	12.20247	edge	308	9.99043	11.15336	29.77770	49.22217	9.10244	8.58418	9.16866	2021-03-06 00:26:36	742975	1080	2.40295	32.38407	58.07004	0.00000	8.47023	9.39414	2.03168
126.73761	11.81971	40.33755	1280	9440150798852	11.12953	edge	1051	11.31560	10.82525	43.49165	46.16381	12.23637	7.08209	12.93504	2021-03-09 07:18:33	641981	lower	12.79586	64.47970	36.72643	1.00000	12.11024	11.72443	6.18236
163.98726	10.21141	34.18002	1024	6484616855744	12.38604	chrome	1931	11.32982	12.35818	45.69826	50.62263	12.29709	8.50068	6.98740	2023-06-10 22:30:22	972341	768	2.60437	46.85819	48.70734	1.00000	8.08540	6.50478	4.22377
273.51936	8.80338	26.69619	1280	5887862420437	9.95899	safari	2375	11.26203	11.28061	41.13538	73.15265	8.60813	7.76318	7.43032	2021-04-15 10:51:23	685048	1080	0.61147	31.40996	39.99282	0.00000	8.12184	7.01656	5.29091
147.98361	10.29939	66.55315	1920	6526077943957	11.37168	mobile	1465	10.17419	10.82048	35.96255	51.92021	10.31447	7.40094	9.10576	2021-08-03 02:00:38	319714	768	2.78878	47.91254	61.72201	1.00000	8.80040	8.21838	2.64065
172.43639	8.07087	52.76880	1024	8525854360442	6.97204	firefox	743	9.98346	10.79585	60.84222	39.72756	8.58972	8.11494	11.30618	2020-11-21 02:52:30	674471	1024	0.26398	27.69576	21.34334	0.00000	12.33960	11.02287	2.15281
240.20612	10.98223	46.21082	1366	9223770877516	10.27937	chrome	1476	10.59710	10.24251	60.01775	44.67293	7.03207	8.37103	7.67648	2021-01-17 04:10:13	780580	600	5.57874	46.89326	25.57206	0.00000	8.19180	7.96448	3.35377
326.55794	9.96146	49.86918	1366	9820431483002	9.58291	edge	400	9.50182	10.65569	57.19080	51.22118	10.70096	8.48899	12.78375	2019-01-18 00:18:58	754036	768	2.01891	51.50237	44.62772	1.00000	10.53895	11.83124	5.21230
123.22474	8.61346	37.25165	1920	8164332654903		chrome	301	7.73236	10.61024	56.14737	50.33756	12.91001	8.18174	7.04711	2021-12-02 01:10:57	539404	1024	0.58251	46.12882	51.93905	1.00000	8.86002	5.92027	1.37923
46.37042	11.38615	39.73622	1920	1055774189580	11.49364	edge	552	9.31256	10.50939	46.77166	41.15846	14.58109	5.93202	6.40370	2020-02-05 14:37:55	260836	600	8.34531	58.80684	59.07587	1.00000	7.69118	3.36494	8.36381
89.11428	8.87521	41.71947	1024	3117599020351	15.72920	safari	1096	9.25392	11.21137	26.92273	22.49294	14.60615	5.62790	10.65783	2022-12-29 09:41:12	920804	lower	0.69421	41.05169	58.19048	1.00000	14.29508	10.21785	3.37615
189.89109	10.81399	24.31561	800	5675167056143	11.95301	edge	1401	9.81279	11.38724	33.27422	50.98382	10.35732	8.80406	9.66589	2023-06-26 00:21:01	1195213	1024	4.71812	28.24135	32.03425	1.00000	10.00333	9.95519	5.10405
263.82456	10.09082	35.48790	1920	4775966447553	10.30382	other	1963	8.19635	12.34023	57.98905	48.70813	11.82749	8.80406	10.60387	2020-12-02 08:40:48	1318410	800	2.28779	52.24171	48.99053	1.00000	13.29918	11.05022	1.59611
118.89550	9.75097	37.98619	1280	9516239849576	9.43506	safari	1388	10.10377	11.77380	40.87298	64.43946	8.47794	10.30393	10.65817	2022-03-25 03:49:28	969065	1024	1.54381	54.04957	34.11680	1.00000	9.87212	11.51997	0.76454
149.95286	9.70522	51.25607	800	7720796525947	11.85275	edge	1768	11.49958	10.19419	41.04152	45.33315	10.62479	6.83749	8.37137	2023-09-04 08:53:11	1179593	1024	1.54550	54.29346	61.13476	1.00000	7.31243	6.76115	5.40059
53.72228	9.48814	60.28221	higher	7571059781354	11.16040	edge	1100	9.29437	11.02660	44.25922	88.89755	11.97088	8.54684	7.96749	2022-06-07 00:27:11	216585	768	1.26622	28.31600	40.83198	1.00000	6.45696	6.42066	1.24783
247.20524	8.61042	41.03192	lower	2223586297598	13.60817	chrome	462	9.49371	12.88531	70.10329	59.00743	13.29206	6.34474	10.49642	2021-06-16 15:55:56	566204	lower	0.49160	39.84108	36.91319	0.00000	14.25069	10.59344	0.49480
157.17229	9.68001	45.97213	1280	1570875269721	11.62383	safari	2073	10.32658	10.09514	59.64804	43.78968	6.95876	9.46052	10.11714	2020-09-09 23:58:07	322148	600	1.47798	61.25383	53.32461	0.00000	8.17154	10.91733	10.08237
179.79704	9.99057	62.07029	1920	6167771468843	9.41979	chrome	2202	10.53743	12.05647	34.38278	62.49213	9.65733	9.04893	10.77213	2018-10-15 13:50:40	1076240	800	2.07553	34.89218	25.80026	0.00000	11.40319	11.17653	1.75347
83.34342	9.64287	57.66121	lower	4777784971487	10.97636	chrome	1652	10.57408	11.52492	21.49804	58.80752	11.29314	7.91270	8.36575	2022-02-11 17:49:38	489589	768	1.48333	43.60978	58.37394	1.00000	7.08908	6.95519	4.22709
199.38293	9.58690	47.97271	1280	4316731372252	12.71679	edge	1679	11.71294	9.34941	41.62135	46.69104	9.61466	6.43531	9.53501	2022-08-16 16:43:35	602017	800	1.30547	31.24348	54.04969	1.00000	6.83566	7.85900	10.63988
186.40954	6.85462	55.13244	800	6366171018881	8.23242	firefox	2283	10.48947	12.31853	62.28695	69.26597	8.35198	7.99778	11.13659	2020-07-05 01:46:30	1439494	600	0.09284	43.87799	42.03964	0.00000	12.48453	11.54940	3.28987
157.09588	8.96208	49.29425	1280	3469107043704	12.06089	firefox	1814	8.40833	11.41740	46.77057	44.11211	10.39264	7.22112	6.87138	2023-09-18 14:53:37	1221469	lower	0.70211	46.39175	30.02105	0.00000	8.63918	6.40220	0.30151
