store_name	code	product_ean	location
Carlsbad	US	7412525122960	America/Denver
Shagamu	NG	0301799970070	Africa/Lagos
Aracaju	BR	7617225244312	America/Maceio
Ksar Chellala	DZ	1112116929256	Africa/Algiers
Aytos	BG	7559394424068	Europe/Sofia
Damnoen Saduak	TH	5119878109106	Asia/Bangkok
Yao	JP	5742823744413	Asia/Tokyo
Kangayam	IN	7822922368623	Asia/Kolkata
Sirsi	IN	6322947321029	Asia/Kolkata
Talavera de la Reina	ES	5585087045717	Europe/Madrid
Portogruaro	IT	0763345495183	Europe/Rome
Evergreen Park	US	6703315928185	America/Chicago
Bua Yai	TH	9009628291570	Asia/Bangkok
Veracruz	PA	3352256954284	America/Panama
Afragola	IT	9839865068167	Europe/Rome
Arles	FR	8578962256701	Europe/Paris
Majene	ID	1392711133009	Asia/Makassar
Rueil-Malmaison	FR	9354292288976	Europe/Paris
Beni Khiar	TN	7063307861227	Africa/Tunis
Rangia	IN	7303112909371	Asia/Kolkata
Pleasant Prairie	US	2448496460843	America/Chicago
Mianwali	PK	3597188706628	Asia/Karachi
Curitiba	BR	7304721201498	America/Sao_Paulo
Norwalk	US	0027981571367	America/New_York
Sar-e Pul	AF	5792296810139	Asia/Kabul
Yangambi	CD	3988475978659	Africa/Lubumbashi
Blackpool	GB	7248140113065	Europe/London
Lexington	US	7495032571254	America/New_York
Sambalpur	IN	2179933554824	Asia/Kolkata
Chapletown	GB	7550051326701	Europe/London
Petrozavodsk	RU	2978532190767	Europe/Moscow
Palm Valley	US	8423358059179	America/New_York
Carindale	AU	6388424917123	Australia/Brisbane
Devizes	GB	9731261123733	Europe/London
Jackson	US	3496108185270	America/Chicago
Utica	US	9292967748366	America/New_York
Rafiganj	IN	8617636809055	Asia/Kolkata
Tyoply Stan	RU	7115228465845	Europe/Moscow
Malnate	IT	8833949751502	Europe/Rome
Perugia	IT	2935574436253	Europe/Rome
Novelda	ES	7162705860204	Europe/Madrid
Guli	CN	2280656037140	Asia/Shanghai
Kalavoor	IN	5101648963292	Asia/Kolkata
Polohy	UA	0860915088162	Europe/Zaporozhye
Sasayama	JP	0666551366271	Asia/Tokyo
Carindale	AU	6742262451964	Australia/Brisbane
Weimar	DE	4515338432615	Europe/Berlin
Bisceglie	IT	3624055845385	Europe/Rome
Ragusa	IT	5356277994487	Europe/Rome
Greenfield	US	6051852705876	America/Indiana/Indianapolis
Altamira	BR	5400635290176	America/Santarem
Shinshiro	JP	9111263952867	Asia/Tokyo
Heroica Matamoros	MX	7227996700698	America/Matamoros
Simpang	ID	9030986608328	Asia/Jakarta
Tinaquillo	VE	9032948532337	America/Caracas
Dipolog	PH	4795223672696	Asia/Manila
Lakota	CI	2512609440449	Africa/Abidjan
Lesozavodsk	RU	8082944191305	Asia/Vladivostok
Haldwani	IN	6410610644329	Asia/Kolkata
Lagarto	BR	7232928570263	America/Maceio
Jashpurnagar	IN	3151214402702	Asia/Kolkata
Nakhon Pathom	TH	4998872369300	Asia/Bangkok
Brzeg	PL	1121834737715	Europe/Warsaw
Hardenberg	NL	8737432073099	Europe/Amsterdam
Grand Forks	US	4443996137842	America/Chicago
Clermont	US	9505062740747	America/New_York
Schiebroek	NL	8803241904104	Europe/Amsterdam
Jaruco	CU	0118879213824	America/Havana
Copperas Cove	US	3415709030765	America/Chicago
Lexington	US	3155378457455	America/New_York
Krymsk	RU	6057257568795	Europe/Moscow
Iron River	US	7384778053622	America/Menominee
Supaul	IN	0711349947658	Asia/Kolkata
Kearns	US	6633120467534	America/Denver
Gisborne	NZ	7534484120440	Pacific/Auckland
Hlukhiv	UA	1620092614245	Europe/Kiev
Culemborg	NL	7494710766364	Europe/Amsterdam
Sonzacate	SV	4857327886802	America/El_Salvador
Davangere	IN	6129354949965	Asia/Kolkata
Zeist	NL	3817820089699	Europe/Amsterdam
Wittenau	DE	6625524401429	Europe/Berlin
Coralville	US	4616902893792	America/Chicago
New City	US	6725867661938	America/Chicago
Yanliang	CN	3406233967474	Asia/Shanghai
Dobrush	BY	8956097811406	Europe/Minsk
Boli	CN	9041153978038	Asia/Shanghai
Thomazeau	HT	6350527953629	America/Port-au-Prince
Aksaray	TR	2672076553025	Europe/Istanbul
Penzance	GB	4128970577639	Europe/London
Charlottetown	CA	4885026320464	America/Halifax
Progreso	MX	6406781327505	America/Merida
Falconara Marittima	IT	6211583438904	Europe/Rome
Baki	SO	2135237305968	Africa/Mogadishu
Madhipura	IN	1479855268832	Asia/Kolkata
Dumont	US	9102821839867	America/New_York
Moga	IN	0373937577359	Asia/Kolkata
Pamiers	FR	4746618049234	Europe/Paris
Nowra	AU	0591056615046	Australia/Sydney
Wangon	ID	3269716871725	Asia/Jakarta
Cibinong	ID	0220276327971	Asia/Jakarta
Tyoply Stan	RU	6178159792504	Europe/Moscow
Riverbank	US	1856977954049	America/Los_Angeles
Maryborough	AU	4556059979157	Australia/Brisbane
Okegawa	JP	2272273408595	Asia/Tokyo
Acayucan	MX	7448896998781	America/Mexico_City
Alatyr’	RU	5763798461181	Europe/Moscow
Bibiani	GH	0252526029977	Africa/Accra
Lodwar	KE	5974335633262	Africa/Nairobi
Rafiganj	IN	4735750499335	Asia/Kolkata
Privolzhskiy	RU	2547238060119	Europe/Saratov
Tebingtinggi	ID	5432128963199	Asia/Jakarta
Shimotoda	JP	8662929306759	Asia/Tokyo
Msaken	TN	1985286884553	Africa/Tunis
Kireyevsk	RU	9530816171669	Europe/Moscow
Temara	MA	3942981517795	Africa/Casablanca
Nutley	US	0432215784671	America/New_York
Otegen Batyra	KZ	5063579301713	Asia/Almaty
Chichicastenango	GT	8750000047025	America/Guatemala
Ken Caryl	US	6394400760218	America/Denver
Davis	US	6555261358130	America/Los_Angeles
Masbate	PH	3919217691901	Asia/Manila
Patnos	TR	7303812255860	Europe/Istanbul
Lanciano	IT	9000957942287	Europe/Rome
Ragusa	IT	3476695149886	Europe/Rome
Tchaourou	BJ	0493906674152	Africa/Porto-Novo
Nikolayevsk-on-Amure	RU	1488251786635	Asia/Vladivostok
Toledo	US	1628975347389	America/New_York
Palmeira	BR	8582506393777	America/Sao_Paulo
High Wycombe	GB	8023334593910	Europe/London
Saraj	MK	2984714761632	Europe/Skopje
Perth	AU	1576325282289	Australia/Perth
Beryozovsky	RU	6435089970021	Asia/Yekaterinburg
Damnoen Saduak	TH	3433436091835	Asia/Bangkok
Yingkou	CN	9660364255204	Asia/Shanghai
Siegburg	DE	5273605099181	Europe/Berlin
Cordenons	IT	6174834812871	Europe/Rome
Taunton	US	5802523928565	America/New_York
Tchaourou	BJ	1217904434056	Africa/Porto-Novo
Gembloux	BE	7448239486852	Europe/Brussels
Xiangtan	CN	3141427668255	Asia/Shanghai
Sicklerville	US	0927066444756	America/New_York
Colomiers	FR	6344508348368	Europe/Paris
Shuangcheng	CN	2023759753803	Asia/Shanghai
Split	HR	1090767757575	Europe/Zagreb
Grand Forks	US	6071667592973	America/Chicago
Yashkino	RU	5747656824080	Asia/Novokuznetsk
North Tustin	US	9444368681319	America/Los_Angeles
Valence	FR	1180670965430	Europe/Paris
Valday	RU	1385591646110	Europe/Moscow
Nyangao	TZ	8986786838278	Africa/Dar_es_Salaam
Camayenne	GN	2296993545422	Africa/Conakry
Artsyz	UA	4307583816636	Europe/Kiev
San Rafael	CR	9015905769908	America/Costa_Rica
Lagarto	BR	5639106514040	America/Maceio
Huntley	US	7802854285861	America/Chicago
Winsford	GB	2896573825458	Europe/London
Paredes	PT	0908601856975	Europe/Lisbon
Keene	US	7034215368092	America/New_York
Sicklerville	US	8743311376618	America/New_York
Tonga	CM	2244418208834	Africa/Douala
Greenville	US	6111949547809	America/Chicago
Msaken	TN	5133643057966	Africa/Tunis
Castelfranco Emilia	IT	2787304314412	Europe/Rome
El Copey	CO	4886555349735	America/Bogota
Gero	JP	5376546405612	Asia/Tokyo
Sunnyside	US	3557679855433	America/Los_Angeles
Brierley Hill	GB	6871844883760	Europe/London
Tiruppuvanam	IN	1183430445975	Asia/Kolkata
Mitry-Mory	FR	6779891278402	Europe/Paris
Bhayandar	IN	3810825089510	Asia/Kolkata
New Kingston	JM	5734231382035	America/Jamaica
Cypress Hills	US	2198076424078	America/New_York
Saratoga Springs	US	0584782189592	America/Denver
Batu Feringgi	MY	7814846606264	Asia/Kuala_Lumpur
Bhuban	IN	2427859339941	Asia/Kolkata
Saraktash	RU	6306293748730	Asia/Yekaterinburg
Sherwood Park	CA	0371873961973	America/Edmonton
Kashipur	IN	6405113581493	Asia/Kolkata
Astara	AZ	3864079484553	Asia/Baku
Frankston South	AU	0341036920819	Australia/Melbourne
Baki	SO	0989014037168	Africa/Mogadishu
Quimper	FR	7456671306102	Europe/Paris
Lons-le-Saunier	FR	8095196584276	Europe/Paris
Madrid	CO	3023215054177	America/Bogota
Jaworzno	PL	1966501751102	Europe/Warsaw
Viradouro	BR	6401374310506	America/Sao_Paulo
'Ali Sabieh	DJ	0831108186972	Africa/Djibouti
Pamiers	FR	4015206120502	Europe/Paris
Myawadi	MM	0653114115070	Asia/Yangon
Gero	JP	5118082335349	Asia/Tokyo
Bensheim	DE	5019901354889	Europe/Berlin
Vitebsk	BY	1780988295269	Europe/Minsk
Volla	IT	2154091801775	Europe/Rome
Albstadt	DE	4449678744407	Europe/Berlin
Reus	ES	9299074468149	Europe/Madrid
Cabo	BR	8555895431719	America/Recife
East Dereham	GB	6943817337997	Europe/London
Kheda	IN	0021565155806	Asia/Kolkata
Ferrol	ES	0106899514410	Europe/Madrid
Yashkino	RU	7823472790087	Asia/Novokuznetsk
Santa Catalina	PH	2721721346175	Asia/Manila
Meizhou	CN	2704770553800	Asia/Shanghai
East Dereham	GB	5517645134915	Europe/London
Marseille 11	FR	0487091135901	Europe/Paris
Gronau	DE	0597713762436	Europe/Berlin
Izluchinsk	RU	6929334302939	Asia/Yekaterinburg
Haldwani	IN	8261024648315	Asia/Kolkata
Juhaynah	EG	5560810138218	Africa/Cairo
Naro-Fominsk	RU	4920562314857	Europe/Moscow
Talavera de la Reina	ES	9198391932909	Europe/Madrid
Viradouro	BR	0821869011873	America/Sao_Paulo
Palm Valley	US	9250073633723	America/New_York
Ovalle	CL	6633243937648	America/Santiago
Radevormwald	DE	8530264136662	Europe/Berlin
Yamada	JP	5131576077228	Asia/Tokyo
San Giuliano Milanese	IT	9403824264343	Europe/Rome
Burscheid	DE	6462076656200	Europe/Berlin
South Lawndale	US	4237354609580	America/Chicago
Wesseling	DE	2435919243305	Europe/Berlin
Sojat	IN	0047838701525	Asia/Kolkata
Glogovac	XK	9904234571101	Europe/Belgrade
Vryheid	ZA	6159738277773	Africa/Johannesburg
Porterville	US	9842767848409	America/Los_Angeles
Santa Maria	US	2041171838441	America/Los_Angeles
Progreso	MX	0161518324849	America/Merida
Malden	US	6196071078759	America/New_York
San Bernardo	CL	2291674236965	America/Santiago
Kanganpur	PK	7936870223245	Asia/Karachi
Qazax	AZ	2958285601666	Asia/Baku
Rosedale	US	1056375154991	America/New_York
Jinotepe	NI	3219839766224	America/Managua
Shepetivka	UA	6435800566373	Europe/Kiev
Radevormwald	DE	5587721256329	Europe/Berlin
Kot Addu	PK	9121021585329	Asia/Karachi
Gates-North Gates	US	5948740308794	America/New_York
Perth	AU	4577696329174	Australia/Perth
Encinitas	US	8250369923270	America/Los_Angeles
Tiruppuvanam	IN	7884673744705	Asia/Kolkata
Adliswil	CH	4262448200831	Europe/Zurich
Silvan	TR	4503375270758	Europe/Istanbul
Xiangtan	CN	1429740230963	Asia/Shanghai
Magong	TW	9197199219977	Asia/Taipei
Kudus	ID	0144182204068	Asia/Jakarta
Jhol	PK	4125217580544	Asia/Karachi
Soroca	MD	1803218661754	Europe/Chisinau
Segundo Ensanche	ES	2073921184515	Europe/Madrid
Gembloux	BE	6462816087370	Europe/Brussels
Ponta Delgada	PT	4235952943624	Atlantic/Azores
Beni Douala	DZ	1624812909628	Africa/Algiers
Udumalaippettai	IN	1114257220742	Asia/Kolkata
Sherwood Park	CA	7857520256386	America/Edmonton
Mongo	TD	1135169159708	Africa/Ndjamena
Sinhyeon	KR	7212315316391	Asia/Seoul
Paoy Paet	KH	9133333115149	Asia/Phnom_Penh
Busia	KE	2983732517344	Africa/Nairobi
Lal Bahadur Nagar	IN	8752349378976	Asia/Kolkata
Nidderau	DE	0700499768220	Europe/Berlin
Nakhon Pathom	TH	3249987200325	Asia/Bangkok
New Kingston	JM	3807574332257	America/Jamaica
Lakewood	US	9359704974560	America/New_York
Heroica Matamoros	MX	0268457945347	America/Matamoros
Far Rockaway	US	9588647781199	America/New_York
Majene	ID	3639377378411	Asia/Makassar
Pune	IN	8359613984552	Asia/Kolkata
Chillum	US	0231126587735	America/New_York
Opportunity	US	8513993299174	America/Los_Angeles
Soledade	BR	4509577775558	America/Sao_Paulo
Sassari	IT	0263714488919	Europe/Rome
Edremit	TR	2665491801512	Europe/Istanbul
Otradnyy	RU	2125206524308	Europe/Samara
Charlottetown	CA	5562699191100	America/Halifax
Boston	US	5626008349368	America/New_York
Muncar	ID	1501107390371	Asia/Jakarta
Ghat	LY	7231888329799	Africa/Tripoli
San Fernando de Henares	ES	7055418313740	Europe/Madrid
Fort Washington	US	1183682106150	America/New_York
Pujali	IN	5947374543083	Asia/Kolkata
Binnish	SY	1300134278313	Asia/Damascus
Thenia	DZ	5823296752867	Africa/Algiers
Sonzacate	SV	2538335812923	America/El_Salvador
Kot Addu	PK	7838948290985	Asia/Karachi
Ventimiglia	IT	7691390937774	Europe/Rome
Roi Et	TH	2661807682929	Asia/Bangkok
Franceville	GA	3033342304090	Africa/Libreville
Alfenas	BR	9416822585044	America/Sao_Paulo
Mesagne	IT	9333307157438	Europe/Rome
Komono	JP	7981616734776	Asia/Tokyo
Lower Earley	GB	8649750133242	Europe/London
Rosedale	US	5993543745680	America/New_York
Nowshahr	IR	4078534234211	Asia/Tehran
Cheraga	DZ	3412777131219	Africa/Algiers
Barra dos Coqueiros	BR	2366625798523	America/Maceio
Siliana	TN	0241548057303	Africa/Tunis
Muncar	ID	4606036942749	Asia/Jakarta
Hakodate	JP	1805379754122	Asia/Tokyo
Tsuen Wan	HK	1935332568265	Asia/Hong_Kong
Gingee	IN	9042679398799	Asia/Kolkata
Barneveld	NL	0727850405976	Europe/Amsterdam
Meerut	IN	4040934243681	Asia/Kolkata
Pleasant Prairie	US	6135374876419	America/Chicago
Dahlem	DE	4963565736172	Europe/Berlin
Nanpiao	CN	1304032904411	Asia/Shanghai
Troutdale	US	7032933278648	America/Los_Angeles
Karatsu	JP	2003335783059	Asia/Tokyo
San Gabriel	US	5764247611270	America/Los_Angeles
Onex	CH	7382983552688	Europe/Zurich
Surbiton	GB	2347303056319	Europe/London
Kulai	MY	1651528484439	Asia/Kuala_Lumpur
Belle Glade	US	6178996543178	America/New_York
Yao	JP	4887986711382	Asia/Tokyo
Bad Honnef	DE	6974789213835	Europe/Berlin
Nowshahr	IR	7261131897737	Asia/Tehran
Shepetivka	UA	8199431263312	Europe/Kiev
Malaut	IN	9871781702060	Asia/Kolkata
Greenfield	US	3970241488615	America/Indiana/Indianapolis
Mitry-Mory	FR	8019987353070	Europe/Paris
Greenville	US	4758036455139	America/Chicago
Lesozavodsk	RU	3552709926107	Asia/Vladivostok
Ponta Delgada	PT	9225546236190	Atlantic/Azores
Kobuleti	GE	4871482934048	Asia/Tbilisi
Ada	US	4253167979931	America/Chicago
Bhayandar	IN	5384452516865	Asia/Kolkata
Talence	FR	4420584675535	Europe/Paris
Novosilikatnyy	RU	3649169729260	Asia/Barnaul
Catania	IT	2807052260189	Europe/Rome
Krymsk	RU	2579030021470	Europe/Moscow
Lutz	US	6315758576610	America/New_York
Negotin	RS	6315007263544	Europe/Belgrade
High Wycombe	GB	4251050809396	Europe/London
Hengshui	CN	6102189414662	Asia/Shanghai
Larkana	PK	5616738627836	Asia/Karachi
Annaka	JP	6681261674243	Asia/Tokyo
Siegburg	DE	4033263360600	Europe/Berlin
Xinzhou	CN	6303846472609	Asia/Shanghai
Novara	IT	7347699870334	Europe/Rome
Rajaori	IN	3298368645316	Asia/Kolkata
Yakuplu	TR	3770202884049	Europe/Istanbul
Oldenzaal	NL	4148695913215	Europe/Amsterdam
Granger	US	0874395794185	America/Indiana/Indianapolis
Teziutlan	MX	8088407234220	America/Mexico_City
San Giuliano Milanese	IT	7787885919384	Europe/Rome
Wangon	ID	2506752581036	Asia/Jakarta
Segundo Ensanche	ES	6709152693606	Europe/Madrid
Arles	FR	7002470148537	Europe/Paris
Gua Musang	MY	0727220892443	Asia/Kuala_Lumpur
Chichicastenango	GT	1279578754892	America/Guatemala
Patnos	TR	8042748002856	Europe/Istanbul
Sungurlu	TR	7712441962047	Europe/Istanbul
Okegawa	JP	3181270437776	Asia/Tokyo
Kati	ML	1204332709344	Africa/Bamako
Niort	FR	4832489306412	Europe/Paris
Ambatondrazaka	MG	4864409104846	Indian/Antananarivo
Foshan	CN	1906203894332	Asia/Shanghai
Boli	CN	2614850164478	Asia/Shanghai
Hutto	US	3654838578858	America/Chicago
Hardenberg	NL	5645970683959	Europe/Amsterdam
Cowes	GB	2578858523043	Europe/London
Izluchinsk	RU	0065678643720	Asia/Yekaterinburg
Santa Catalina	PH	1013124363479	Asia/Manila
Southsea	GB	6953404510887	Europe/London
Ulan Bator	MN	4474951615310	Asia/Ulaanbaatar
Ulan-Ude	RU	8245512956588	Asia/Irkutsk
Nkpor	NG	4792658319806	Africa/Lagos
Vught	NL	0783622628141	Europe/Amsterdam
Solntsevo	RU	7785731306708	Europe/Moscow
Mouscron	BE	1580729963873	Europe/Brussels
Tudela	ES	8746811923832	Europe/Madrid
Novogrudok	BY	4552307510219	Europe/Minsk
Ikalamavony	MG	2456298097969	Indian/Antananarivo
Abilene	US	3494159083484	America/Chicago
Jhol	PK	0721510251750	Asia/Karachi
Woodbridge	US	8868990085818	America/New_York
Vestavia Hills	US	5387529967256	America/Chicago
Sangla Hill	PK	0551432415868	Asia/Karachi
Ganei Tikva	IL	6179485763916	Asia/Jerusalem
Tyler	US	9772289277480	America/Chicago
Caldas Novas	BR	4230621598044	America/Sao_Paulo
Jackson	US	6641525551062	America/Chicago
Vahdat	TJ	3919119531077	Asia/Dushanbe
Willetton	AU	7213461971724	Australia/Perth
High Wycombe	GB	8728242147186	Europe/London
Naro-Fominsk	RU	0661587011577	Europe/Moscow
Qazax	AZ	3434410384523	Asia/Baku
Winsford	GB	4593264256468	Europe/London
Arles	FR	9756724372862	Europe/Paris
Isfahan	IR	2927989694304	Asia/Tehran
Lompoc	US	7269148075896	America/Los_Angeles
Penzance	GB	0681066150801	Europe/London
Kanganpur	PK	4767623839146	Asia/Karachi
Bon Air	US	0414749883037	America/New_York
Kolomyagi	RU	0908595110909	Europe/Moscow
Pato Branco	BR	5490730333731	America/Sao_Paulo
Boli	CN	2855839286280	Asia/Shanghai
Poulton-le-Fylde	GB	5011685486992	Europe/London
Stade	DE	0423843208745	Europe/Berlin
Khairpur Mir’s	PK	8082030002201	Asia/Karachi
Gainsborough	GB	1594632411574	Europe/London
Ustka	PL	1716469928746	Europe/Warsaw
Phanat Nikhom	TH	4071097010230	Asia/Bangkok
Salvatierra	MX	9453245115786	America/Mexico_City
Negotin	RS	8745235239055	Europe/Belgrade
Poulton-le-Fylde	GB	1168762844535	Europe/London
Tarakan	ID	0443379971050	Asia/Makassar
Sonzacate	SV	2197435949771	America/El_Salvador
Lesnoy	RU	4076492151830	Asia/Yekaterinburg
Canavieiras	BR	5198078550260	America/Bahia
Tupi	PH	5889827115075	Asia/Manila
Nakhon Si Thammarat	TH	2408979717888	Asia/Bangkok
Aguilares	AR	6119871282379	America/Argentina/Tucuman
Xiangtan	CN	3204166813475	Asia/Shanghai
Tver	RU	5519506722354	Europe/Moscow
Lal Bahadur Nagar	IN	5500761552763	Asia/Kolkata
Uran	IN	7324492985359	Asia/Kolkata
Houthalen	BE	8676529635294	Europe/Brussels
New Kingston	JM	1733300787089	America/Jamaica
Barra dos Coqueiros	BR	1368319336050	America/Maceio
Cowes	GB	9096963397760	Europe/London
Radevormwald	DE	4158890428414	Europe/Berlin
Boumerdas	DZ	5422065871756	Africa/Algiers
Gudermes	RU	2661943594940	Europe/Moscow
Kashipur	IN	1041092607073	Asia/Kolkata
Olanchito	HN	7126533483776	America/Tegucigalpa
Evergreen Park	US	3021827248717	America/Chicago
Santa Maria	US	5200879925434	America/Los_Angeles
Okegawa	JP	1280240583108	Asia/Tokyo
Strathfield	AU	7912319163761	Australia/Sydney
Stockbridge	US	5216781234410	America/New_York
Greenpoint	US	8812581040885	America/New_York
Yenagoa	NG	6553656572284	Africa/Lagos
American Canyon	US	1205005465574	America/Los_Angeles
Kediri	ID	7521533791386	Asia/Jakarta
Hlohovec	SK	6989626366261	Europe/Bratislava
Mvomero	TZ	2327398864457	Africa/Dar_es_Salaam
Iron River	US	1786813130996	America/Menominee
Catania	IT	7808320862574	Europe/Rome
Willetton	AU	6449943134894	Australia/Perth
Randudongkal	ID	5625858199956	Asia/Jakarta
Krymsk	RU	4195500714604	Europe/Moscow
Tebingtinggi	ID	5222093961227	Asia/Jakarta
Maxixe	MZ	4839101799546	Africa/Maputo
Boo	SE	4616591545781	Europe/Stockholm
Albufeira	PT	9465613625773	Europe/Lisbon
Carnaxide	PT	5092217494494	Europe/Lisbon
Xiangtan	CN	8521647980545	Asia/Shanghai
Otradnyy	RU	1827494027776	Europe/Samara
Montecchio Maggiore-Alte Ceccato	IT	3928113715666	Europe/Rome
Redding	US	0155263529536	America/Los_Angeles
Dobrush	BY	8422054093791	Europe/Minsk
Cordenons	IT	5470572109497	Europe/Rome
Glogovac	XK	4429176920497	Europe/Belgrade
Lesnoy	RU	7833291409787	Asia/Yekaterinburg
Martinsburg	US	2953538775163	America/New_York
Voznesensk	UA	6580173605454	Europe/Kiev
Maxixe	MZ	6656113317012	Africa/Maputo
Sojat	IN	4581869958078	Asia/Kolkata
Afragola	IT	1621311196788	Europe/Rome
Bad Segeberg	DE	4095898680102	Europe/Berlin
Camarillo	US	0414211539349	America/Los_Angeles
Contla	MX	5712352974513	America/Mexico_City
Losheim	DE	6759488260010	Europe/Berlin
Rahat	IL	6175629034027	Asia/Jerusalem
Taunton	US	7530411530122	America/New_York
Camayenne	GN	1392279109430	Africa/Conakry
Dongdu	CN	6827982892638	Asia/Shanghai
Gilbert	US	8133943714191	America/Phoenix
Catania	IT	2248605402517	Europe/Rome
Danilov	RU	9860159515197	Europe/Moscow
Chacabuco	AR	1592701503670	America/Argentina/Buenos_Aires
Chiavari	IT	0926513458377	Europe/Rome
Mikhaylovka	RU	4294906835361	Europe/Volgograd
Maasin	PH	1811626413339	Asia/Manila
Meerut	IN	1286252544571	Asia/Kolkata
Martinsburg	US	0920568892018	America/New_York
Jersey City	US	3320169519104	America/New_York
Sainte-Catherine	CA	0916978652168	America/Toronto
San Juan	US	6102005145756	America/Chicago
Shagamu	NG	7352838555607	Africa/Lagos
Biu	NG	5056753158265	Africa/Lagos
Okahandja	NA	2237295740924	Africa/Windhoek
Lesnoy	RU	3937393570957	Asia/Yekaterinburg
Reda	PL	2920626138995	Europe/Warsaw
Kamakura	JP	8079422273578	Asia/Tokyo
Talisay	PH	9278415152848	Asia/Manila
Mokopane	ZA	7851937434962	Africa/Johannesburg
Gilbert	US	3077219305896	America/Phoenix
El Copey	CO	9280599437055	America/Bogota
Mesagne	IT	1623012391882	Europe/Rome
Pekin	US	2263191523231	America/Chicago
Nakhon Si Thammarat	TH	4170800219059	Asia/Bangkok
Boumerdas	DZ	4915190118007	Africa/Algiers
Santa Catalina	PH	8216706975920	Asia/Manila
Dyat’kovo	RU	4117822690718	Europe/Moscow
Bachhraon	IN	2438289165550	Asia/Kolkata
Rafaela	AR	9796529083839	America/Argentina/Cordoba
Kingston upon Hull	GB	4017700213537	Europe/London
Bhayandar	IN	0985582363869	Asia/Kolkata
Riverbank	US	6468729263474	America/Los_Angeles
Schwalmtal	DE	9774377064828	Europe/Berlin
Marseille 11	FR	6375376220197	Europe/Paris
Kidodi	TZ	5136627167910	Africa/Dar_es_Salaam
Pahrump	US	2358705901244	America/Los_Angeles
Changzhi	CN	2366534718858	Asia/Shanghai
Aschaffenburg	DE	4501921886569	Europe/Berlin
Pucheng	CN	9526737935602	Asia/Shanghai
Hengshui	CN	3069561553797	Asia/Shanghai
Rosemount	US	5100471849797	America/Chicago
Serinhisar	TR	7741266315448	Europe/Istanbul
Palm Desert	US	2408389232186	America/Los_Angeles
Schwalmtal	DE	7377708008786	Europe/Berlin
Curitiba	BR	5568651853772	America/Sao_Paulo
Bhuban	IN	4885739368098	Asia/Kolkata
Losheim	DE	5700988274633	Europe/Berlin
Catende	BR	9031393402493	America/Recife
Eppingen	DE	1440067104300	Europe/Berlin
Croix-des-Bouquets	HT	9176360784179	America/Port-au-Prince
Westchester	US	8141531309957	America/Chicago
Tornio	FI	6636436941040	Europe/Helsinki
Kanganpur	PK	7239007755696	Asia/Karachi
Boumerdas	DZ	1376384768829	Africa/Algiers
Woodbridge	US	0443403835488	America/New_York
Talisay	PH	6126671625497	Asia/Manila
Roi Et	TH	7516374023727	Asia/Bangkok
Lakewood	US	2933751527787	America/New_York
Media Luna	CU	1153081072165	America/Havana
Korschenbroich	DE	5753082228002	Europe/Berlin
Bridgeport	US	2910061715318	America/New_York
Inverness	GB	7398689068033	Europe/London
Redding	US	8526639220098	America/Los_Angeles
Croix-des-Bouquets	HT	1609739390612	America/Port-au-Prince
Ikalamavony	MG	2795069089414	Indian/Antananarivo
Skalica	SK	3832934373564	Europe/Bratislava
Tchaourou	BJ	0664529315276	Africa/Porto-Novo
Fairview Heights	US	1614050866425	America/Chicago
Somoto	NI	0531969603457	America/Managua
Damnoen Saduak	TH	9914119334745	Asia/Bangkok
Fort Washington	US	9271477321641	America/New_York
Tonota	BW	0608401657672	Africa/Gaborone
Esperanza	AR	1685512151427	America/Argentina/Cordoba
Besuki	ID	8706269273040	Asia/Jakarta
Denderleeuw	BE	8992693554415	Europe/Brussels
Yenagoa	NG	2670477214361	Africa/Lagos
Wesseling	DE	7819775839769	Europe/Berlin
Khairpur Mir’s	PK	0546953953821	Asia/Karachi
Kendall	US	2909316894205	America/New_York
Kot Addu	PK	1136729926754	Asia/Karachi
Zvenihorodka	UA	9064264291148	Europe/Kiev
Aistala	IN	0158961538282	Asia/Kolkata
Scottsdale	US	3073187035322	America/Phoenix
Pleasant Prairie	US	3128746097942	America/Chicago
Pekin	US	4647197362977	America/Chicago
Socorro	CO	7702192948322	America/Bogota
Kamakura	JP	3835358650488	Asia/Tokyo
Jaworzno	PL	2631872551987	Europe/Warsaw
Kanganpur	PK	4591119991298	Asia/Karachi
Bavly	RU	9414404422800	Europe/Moscow
Tyler	US	4520312471634	America/Chicago
Ataq	YE	6770651468477	Asia/Aden
Ambatondrazaka	MG	4925943103587	Indian/Antananarivo
Vienne	FR	0104177351719	Europe/Paris
Otradnyy	RU	0741148888142	Europe/Samara
Tver	RU	3465118087768	Europe/Moscow
Srinagar	IN	1165673339525	Asia/Kolkata
Tucano	BR	5370038478375	America/Bahia
Pottstown	US	7266452798060	America/New_York
Kendall	US	1688794910430	America/New_York
Beni Khiar	TN	6259582293872	Africa/Tunis
Huntley	US	6532202167457	America/Chicago
Bogoroditsk	RU	7720951891412	Europe/Moscow
Palm Valley	US	1030624597531	America/New_York
Sungurlu	TR	1087948934030	Europe/Istanbul
Yablonovskiy	RU	2707567865131	Europe/Moscow
Lagos	NG	0073895312732	Africa/Lagos
Schiebroek	NL	9035785810224	Europe/Amsterdam
Nakhon Si Thammarat	TH	5371598640547	Asia/Bangkok
Sa Dec	VN	1367393227513	Asia/Ho_Chi_Minh
